episode;mean_demand_power;mean_energy_balance;mean_renewable_power;mean_total_power;total_reward_wind;total_reward_battery;total_reward_grid;wind_activation_rate;battery_charge_rate;battery_discharge_rate;grid_import_rate
518;67266,453090;-7005,303124;37642,215237;60261,149966;15,000000;-38,819585;43,000000;0,531250;0,354167;0,458333;0,239583
519;67254,935773;-29887,431585;7230,262598;37367,504188;31,000000;-74,169863;9,000000;0,333333;0,468750;0,281250;0,354167
52;54943,299150;-10222,173971;25804,402147;44721,125179;15,000000;-59,950328;1,750000;0,468750;0,302083;0,375000;0,458333
520;64933,558307;-16883,251561;31279,187302;48050,306746;27,000000;-57,452716;5,000000;0,500000;0,520833;0,177083;0,364583
521;64237,064349;-24481,955657;11405,169495;39755,108692;41,000000;-91,858988;17,000000;0,302083;0,427083;0,270833;0,343750
522;66500,146779;-6790,071524;41534,507212;59710,075255;47,000000;-58,204144;21,000000;0,541667;0,562500;0,218750;0,364583
523;67732,244738;-26543,815031;8373,480089;41188,429707;37,000000;-91,143172;19,750000;0,354167;0,343750;0,343750;0,302083
524;56063,184438;-15876,065331;12435,539655;40187,119107;49,000000;-41,613354;13,000000;0,375000;0,218750;0,541667;0,302083
525;65084,445254;-25080,956263;5991,575909;40003,488990;45,000000;-93,438453;3,000000;0,291667;0,354167;0,302083;0,343750
526;72485,682253;-24144,811411;8381,393479;48340,870842;21,000000;-91,000000;-15,500000;0,406250;0,291667;0,260417;0,479167
527;61775,616879;-3253,468183;31793,110973;58522,148696;27,000000;-48,711876;27,000000;0,447917;0,312500;0,468750;0,364583
528;57147,963026;-18698,348113;13367,835884;38449,614913;39,000000;-53,382862;19,250000;0,364583;0,250000;0,437500;0,291667
529;58917,732547;-24648,184385;23066,770062;34269,548162;27,000000;-93,001669;3,000000;0,500000;0,260417;0,250000;0,260417
53;64496,414648;-14407,669798;21580,241351;50088,744850;-3,000000;-64,113018;15,000000;0,468750;0,395833;0,291667;0,479167
530;68833,706232;-20057,275421;5869,250777;48776,430811;39,000000;-40,174969;19,000000;0,281250;0,229167;0,510417;0,333333
531;60793,509738;-13466,854799;16914,553173;47326,654939;21,000000;-53,195773;11,000000;0,416667;0,208333;0,479167;0,322917
532;69735,129641;-19788,742497;19864,969840;49946,387145;41,000000;-82,042815;25,750000;0,375000;0,479167;0,281250;0,364583
533;69800,293828;-12328,537641;18863,144803;57471,756187;41,000000;-37,935600;17,000000;0,427083;0,218750;0,583333;0,302083
534;63639,922701;-7893,056677;28188,876377;55746,866024;15,000000;-46,623033;33,000000;0,489583;0,218750;0,562500;0,302083
535;56285,181225;-16500,472952;12386,116155;39784,708273;29,000000;-46,251545;23,000000;0,416667;0,270833;0,520833;0,322917
536;66831,811770;-32468,508519;5065,844965;34363,303250;47,000000;-95,000000;9,000000;0,260417;0,395833;0,270833;0,312500
537;63501,850802;-4774,835135;37563,209538;58727,015667;47,000000;-60,496362;19,750000;0,520833;0,447917;0,302083;0,375000
538;65455,125472;-11896,264187;8674,405105;53558,861285;43,000000;-31,008631;19,000000;0,354167;0,281250;0,625000;0,395833
539;70172,559243;-30181,543199;11620,272600;39991,016044;31,000000;-86,944060;11,000000;0,395833;0,520833;0,197917;0,333333
54;69666,488487;-15878,781688;17652,006176;53787,706799;23,000000;-83,540688;1,750000;0,479167;0,343750;0,322917;0,531250
540;63146,706801;-18851,376492;21338,139720;44295,330309;35,000000;-73,536709;33,750000;0,447917;0,479167;0,260417;0,270833
541;61519,129892;-23072,384820;18600,634639;38446,745072;35,000000;-76,200829;43,000000;0,375000;0,583333;0,218750;0,260417
542;62451,584294;-9758,916699;42110,923384;52692,667595;43,000000;-55,096480;29,750000;0,552083;0,520833;0,260417;0,322917
543;59119,033854;-6213,057721;40888,171387;52905,976133;47,000000;-49,755299;13,000000;0,593750;0,593750;0,177083;0,437500
544;62088,103386;1197,509350;43592,052153;63285,612736;43,000000;-46,391141;31,000000;0,583333;0,364583;0,468750;0,333333
545;64758,213576;-36513,234630;4901,930630;28244,978946;39,000000;-93,263988;25,000000;0,302083;0,531250;0,218750;0,239583
546;67427,292113;-21570,207069;25749,289173;45857,085043;41,000000;-80,287752;19,000000;0,468750;0,458333;0,312500;0,281250
547;68901,376892;-35181,289779;13249,164592;33720,087113;23,000000;-83,558143;33,000000;0,416667;0,625000;0,125000;0,312500
548;56257,952094;-9465,563744;32184,945136;46792,388350;39,000000;-60,663044;47,750000;0,500000;0,437500;0,343750;0,239583
549;62575,092932;-17089,766318;30243,001697;45485,326614;29,000000;-61,222458;18,500000;0,500000;0,572917;0,166667;0,354167
55;52196,739108;3010,620949;37290,850407;55207,360058;23,000000;-55,517701;7,750000;0,520833;0,322917;0,416667;0,437500
550;59660,518538;-21559,264851;25708,699404;38101,253687;43,000000;-73,902640;29,000000;0,416667;0,541667;0,197917;0,281250
551;64756,686330;-27467,232229;8126,311131;37289,454102;55,000000;-82,816678;19,000000;0,291667;0,500000;0,260417;0,333333
552;70796,494655;-30968,097166;5204,917767;39828,397489;49,000000;-95,000000;3,000000;0,250000;0,385417;0,291667;0,312500
553;64840,222501;-22594,173880;7989,946284;42246,048620;39,000000;-42,076989;4,500000;0,354167;0,302083;0,458333;0,354167
554;62431,992528;-7924,275402;39532,792662;54507,717125;37,000000;-54,248036;25,000000;0,520833;0,552083;0,229167;0,302083
555;68101,870235;-26593,331121;11051,729607;41508,539114;39,000000;-83,024964;25,000000;0,354167;0,500000;0,322917;0,322917
556;70174,157532;-36573,701606;14760,623723;33600,455926;45,000000;-79,880345;29,750000;0,375000;0,531250;0,239583;0,218750
557;72698,444208;-16476,636617;8757,274701;56221,807591;51,000000;-26,812953;25,000000;0,281250;0,156250;0,572917;0,291667
558;65522,116176;-18064,866621;10816,434953;47457,249555;13,000000;-34,744455;21,750000;0,489583;0,270833;0,541667;0,312500
559;56227,164762;787,060846;37401,644233;57014,225608;33,000000;-52,133845;25,750000;0,489583;0,250000;0,437500;0,312500
56;56516,179955;-9321,984098;25538,755821;47194,195856;11,000000;-75,445540;6,500000;0,447917;0,406250;0,270833;0,447917
560;55144,835122;-1671,592285;35994,566984;53473,242838;51,000000;-58,164934;33,000000;0,489583;0,312500;0,343750;0,302083
561;54766,156928;-9302,952583;31407,615772;45463,204345;31,000000;-41,111428;31,750000;0,562500;0,458333;0,385417;0,239583
562;57587,004159;-13448,792818;17137,862724;44138,211341;45,000000;-43,241282;35,000000;0,333333;0,302083;0,479167;0,239583
563;61295,357925;-247,296184;36903,039088;61048,061741;43,000000;-39,556668;29,000000;0,552083;0,229167;0,593750;0,281250
564;65498,144432;-8821,361006;29711,423725;56676,783426;47,000000;-53,479138;25,000000;0,447917;0,260417;0,458333;0,312500
565;57743,249117;-4488,862335;34444,409867;53254,386782;23,000000;-41,352915;25,000000;0,468750;0,437500;0,354167;0,291667
566;66823,179967;-25956,652246;6880,089292;40866,527722;43,000000;-93,000000;13,750000;0,302083;0,354167;0,302083;0,281250
567;65454,837484;-25821,514652;5327,165255;39633,322832;43,000000;-93,000000;19,750000;0,302083;0,312500;0,312500;0,302083
568;57036,355786;-15621,459043;16260,189293;41414,896744;25,000000;-78,018597;-5,000000;0,458333;0,500000;0,208333;0,468750
569;66599,016308;-20452,557869;8641,973786;46146,458439;35,000000;-40,029067;29,000000;0,354167;0,302083;0,510417;0,302083
57;68952,277498;-15332,610695;25595,173981;53619,666804;3,000000;-58,838736;23,750000;0,531250;0,281250;0,312500;0,375000
570;62936,382890;2954,048714;41238,402804;65890,431604;41,000000;-32,713321;27,000000;0,531250;0,302083;0,583333;0,354167
571;56825,761482;-7996,344023;35926,745881;48829,417459;23,000000;-46,115272;39,000000;0,520833;0,489583;0,333333;0,260417
572;70676,207997;-27483,693852;20066,937867;43192,514145;49,000000;-73,992241;23,750000;0,385417;0,604167;0,156250;0,291667
573;70431,030048;-18354,425999;22032,784127;52076,604049;25,000000;-53,421530;19,000000;0,468750;0,250000;0,437500;0,322917
574;71157,494333;-22821,586181;9313,637745;48335,908151;35,000000;-37,942395;15,750000;0,354167;0,218750;0,531250;0,281250
575;67891,084728;-17815,129272;13138,414035;50075,955456;27,000000;-36,456788;21,000000;0,395833;0,239583;0,552083;0,281250
576;55310,080091;1421,788901;32265,783064;56731,868992;41,000000;-41,430893;39,750000;0,541667;0,177083;0,635417;0,250000
577;73011,495795;-32793,814666;7487,864270;40217,681128;39,000000;-89,414837;8,500000;0,343750;0,385417;0,281250;0,302083
578;62743,231741;2834,652344;44801,145251;65577,884085;53,000000;-55,077155;17,000000;0,583333;0,385417;0,364583;0,385417
579;66476,332880;-13398,544987;20809,544068;53077,787893;33,000000;-41,343205;29,000000;0,479167;0,218750;0,520833;0,270833
58;55715,758285;-7649,523326;25617,955651;48066,234959;29,000000;-80,812830;7,000000;0,427083;0,354167;0,312500;0,468750
580;62354,232784;1215,516190;37023,778342;63569,748974;49,000000;-50,518591;15,000000;0,479167;0,218750;0,531250;0,364583
581;64216,712981;-11215,220304;7362,122869;53001,492676;33,000000;-24,189568;15,000000;0,333333;0,114583;0,666667;0,375000
582;62597,388508;-7873,451689;43725,438417;54723,936819;45,000000;-47,003097;19,000000;0,552083;0,552083;0,177083;0,312500
583;73684,548845;-38035,006767;10657,686641;35649,542077;43,000000;-83,819576;-0,250000;0,354167;0,552083;0,166667;0,281250
584;58188,292347;-14087,477286;27278,830683;44100,815062;39,000000;-65,560002;15,000000;0,489583;0,572917;0,218750;0,343750
585;61343,269771;-19543,093311;30122,254970;41800,176460;27,000000;-72,172997;25,000000;0,427083;0,562500;0,145833;0,250000
586;62498,195336;-16943,377274;16990,230357;45554,818062;39,000000;-54,648469;17,000000;0,416667;0,260417;0,437500;0,322917
587;70308,158142;-19870,318719;6397,866585;50437,839423;43,000000;-44,882671;19,000000;0,312500;0,281250;0,479167;0,322917
588;62953,315956;-4483,495716;38288,834353;58469,820239;37,000000;-40,749488;31,000000;0,510417;0,364583;0,395833;0,260417
589;56920,533093;-27992,081222;11585,918468;28928,451870;47,000000;-79,075907;27,000000;0,354167;0,541667;0,229167;0,302083
59;58649,196824;-1846,378658;37373,155929;56802,818166;17,000000;-73,027816;-2,250000;0,489583;0,229167;0,395833;0,541667
590;69571,513734;-22682,260702;21447,444998;46889,253032;51,000000;-82,443320;15,750000;0,395833;0,541667;0,229167;0,343750
591;58312,091787;-16759,278077;25805,036789;41552,813710;35,000000;-76,015889;14,500000;0,479167;0,416667;0,218750;0,354167
592;61417,007589;-12899,447453;33900,002816;48517,560136;35,000000;-74,338224;45,000000;0,510417;0,479167;0,218750;0,260417
593;61669,860922;-20891,433914;17248,705673;40778,427008;25,000000;-83,988345;11,000000;0,427083;0,593750;0,208333;0,333333
594;67248,605546;-20946,241685;8598,237459;46302,363861;35,000000;-36,549749;29,000000;0,333333;0,218750;0,572917;0,229167
595;71541,993188;-28425,589148;23071,699916;43116,404039;47,000000;-64,514937;33,000000;0,395833;0,645833;0,156250;0,302083
596;69893,920410;-30517,947788;24281,820867;39375,972622;35,000000;-69,841577;23,000000;0,406250;0,635417;0,135417;0,260417
597;65796,752270;-25431,551110;7954,111839;40365,201159;27,000000;-95,000000;13,000000;0,395833;0,385417;0,291667;0,343750
598;53397,672956;-18677,844770;19536,802049;34719,828187;33,000000;-71,164622;29,000000;0,479167;0,531250;0,281250;0,281250
599;57792,001012;-8076,664153;35028,281872;49715,336859;39,000000;-69,261730;25,000000;0,468750;0,385417;0,291667;0,302083
6;61252,797448;-8118,996468;23062,077207;53133,800979;-3,000000;-85,729714;-16,250000;0,552083;0,270833;0,437500;0,552083
60;66747,057899;-10488,792545;24660,475603;56258,265354;11,000000;-83,730555;-6,250000;0,479167;0,427083;0,291667;0,541667
600;67225,547101;-13031,794749;18276,619697;54193,752351;31,000000;-34,542690;15,750000;0,458333;0,229167;0,572917;0,333333
601;52487,832244;-4981,952783;28825,633420;47505,879462;45,000000;-54,279456;31,000000;0,489583;0,479167;0,291667;0,322917
602;67660,724530;-11224,418476;39604,482685;56436,306054;35,000000;-47,003063;23,000000;0,531250;0,552083;0,208333;0,312500
603;65912,613976;-12548,244677;34271,140088;53364,369299;33,000000;-60,167497;41,000000;0,489583;0,562500;0,270833;0,291667
604;59315,077939;-16798,053490;28982,597641;42517,024449;53,000000;-64,949176;17,000000;0,479167;0,531250;0,239583;0,312500
605;58895,166541;-8804,725521;12924,208560;50090,441020;39,000000;-24,426662;27,750000;0,354167;0,166667;0,645833;0,312500
606;69407,930570;-24810,424666;9928,678439;44597,505905;27,000000;-33,447683;23,750000;0,395833;0,197917;0,541667;0,239583
607;73128,645658;-26416,022660;12276,838821;46712,622998;29,000000;-91,314750;33,000000;0,416667;0,479167;0,281250;0,333333
608;61875,874855;-18380,384701;9204,173202;43495,490154;47,000000;-39,647276;23,750000;0,333333;0,250000;0,541667;0,281250
609;52180,422110;-2378,607238;30650,310580;49801,814872;43,000000;-40,721555;25,000000;0,531250;0,291667;0,489583;0,312500
61;73013,221322;-17352,157535;15332,152498;55661,063787;-3,000000;-52,509864;-6,250000;0,520833;0,250000;0,385417;0,510417
610;69213,113677;-19850,294447;6609,313065;49362,819230;49,000000;-32,774961;27,000000;0,270833;0,187500;0,572917;0,229167
611;66331,968981;-1137,135151;46621,893951;65194,833830;49,000000;-45,125411;33,000000;0,593750;0,364583;0,479167;0,302083
612;64405,416733;-21238,062100;8473,305680;43167,354633;51,000000;-53,509977;21,750000;0,302083;0,260417;0,489583;0,281250
613;66531,671409;-9339,787919;21918,042543;57191,883491;43,000000;-40,104223;49,000000;0,395833;0,197917;0,572917;0,197917
614;68393,022323;-29589,779288;16450,934728;38803,243034;51,000000;-76,576390;25,000000;0,343750;0,531250;0,187500;0,302083
615;67343,798397;-34349,182547;4206,628663;32994,615850;51,000000;-93,348472;19,000000;0,260417;0,479167;0,250000;0,281250
616;72040,981594;-26055,214965;7879,608836;45985,766629;37,000000;-95,000000;13,000000;0,322917;0,333333;0,322917;0,322917
617;66279,436908;-17826,742650;25035,647651;48452,694258;47,000000;-66,438430;29,000000;0,406250;0,489583;0,250000;0,260417
618;64489,417787;-12017,926935;4599,461209;52471,490852;49,000000;-30,673369;33,000000;0,239583;0,229167;0,562500;0,322917
619;67447,455815;-36213,282393;5852,140647;31234,173422;61,000000;-88,174176;35,000000;0,229167;0,583333;0,208333;0,208333
62;71157,833036;-16897,036149;13367,284564;54260,796887;13,000000;-55,587646;0,500000;0,479167;0,302083;0,375000;0,541667
620;71504,756124;-18134,811747;7694,447534;53369,944376;37,000000;-26,139023;35,000000;0,343750;0,187500;0,677083;0,270833
621;66156,371051;-8187,252561;25106,846553;57969,118490;39,000000;-43,727304;33,000000;0,447917;0,177083;0,552083;0,218750
622;66716,741335;-14193,828784;32761,086113;52522,912551;43,000000;-60,665125;25,750000;0,489583;0,583333;0,239583;0,302083
623;62547,904033;-18194,320413;8412,222779;44353,583619;37,000000;-60,553891;33,000000;0,322917;0,416667;0,406250;0,333333
624;69699,462137;-15532,811454;13471,900477;54166,650683;23,000000;-27,940498;25,750000;0,427083;0,187500;0,562500;0,250000
625;67052,400567;-37467,830870;8119,927374;29584,569698;39,000000;-95,000000;19,000000;0,333333;0,375000;0,312500;0,270833
626;59290,714895;-20346,269439;22419,914778;38944,445456;51,000000;-67,713987;17,750000;0,385417;0,520833;0,250000;0,302083
627;59574,414222;-1831,963171;30054,431222;57742,451051;35,000000;-32,770413;21,000000;0,468750;0,208333;0,510417;0,302083
628;68743,695457;-11967,129992;13640,241974;56776,565465;45,000000;-32,903739;25,000000;0,406250;0,218750;0,625000;0,333333
629;66164,775153;-15629,514053;6056,420591;50535,261100;49,000000;-24,685215;25,000000;0,250000;0,177083;0,625000;0,291667
63;53875,921722;-10197,217507;16700,806534;43678,704215;9,000000;-47,900671;11,750000;0,458333;0,281250;0,416667;0,427083
630;54967,145900;-3725,239328;27576,127716;51241,906572;35,000000;-43,288589;45,000000;0,500000;0,208333;0,635417;0,229167
631;54528,426230;-6234,118553;36510,190015;48294,307677;47,000000;-51,920555;31,000000;0,583333;0,385417;0,385417;0,270833
632;68950,813696;-27520,337790;10695,167239;41430,475905;47,000000;-84,971145;25,000000;0,333333;0,593750;0,218750;0,312500
633;68423,006334;-13395,049956;6933,297821;55027,956378;43,000000;-24,619346;43,000000;0,291667;0,177083;0,645833;0,291667
634;68764,824107;-10808,950328;43019,175972;57955,873779;43,000000;-56,097607;39,750000;0,541667;0,489583;0,270833;0,239583
635;53726,007943;1471,261982;28415,593050;55197,269925;39,000000;-39,391258;35,000000;0,416667;0,177083;0,614583;0,270833
636;69630,774320;-17604,448653;6086,692850;52026,325667;55,000000;-33,021509;7,000000;0,260417;0,177083;0,562500;0,312500
637;67100,311258;-10076,753749;19097,503341;57023,557509;43,000000;-38,437945;25,750000;0,427083;0,187500;0,625000;0,239583
638;63016,361675;-3673,937620;45587,023256;59342,424055;53,000000;-38,281272;33,000000;0,614583;0,593750;0,208333;0,312500
639;69741,361212;-20282,005516;16117,975587;49459,355696;9,000000;-43,641761;11,000000;0,458333;0,250000;0,510417;0,281250
64;57635,317908;-2016,203524;36461,249923;55619,114384;11,000000;-71,099036;-14,250000;0,520833;0,364583;0,375000;0,541667
640;65397,316722;-16972,173389;6756,245696;48425,143333;45,000000;-36,890218;15,000000;0,281250;0,177083;0,541667;0,291667
641;69494,448286;-15328,974698;40258,521607;54165,473588;57,000000;-46,912174;35,000000;0,520833;0,625000;0,208333;0,250000
642;67046,490263;-11262,020990;41649,487914;55784,469272;57,000000;-54,729075;47,000000;0,531250;0,614583;0,166667;0,260417
643;58895,946960;-11483,656487;36898,414780;47412,290473;35,000000;-46,551447;48,500000;0,510417;0,531250;0,302083;0,197917
644;57423,880592;-25602,895411;13198,851791;31820,985181;29,000000;-87,338691;27,000000;0,375000;0,510417;0,281250;0,260417
645;68669,655464;-19278,511179;20609,982874;49391,144286;53,000000;-46,499566;42,500000;0,375000;0,395833;0,437500;0,229167
646;62176,396232;-14517,960997;29859,394389;47658,435235;31,000000;-56,732701;31,000000;0,510417;0,510417;0,260417;0,270833
647;64400,028505;-5750,398798;40162,885980;58649,629707;43,000000;-50,349164;15,000000;0,510417;0,552083;0,177083;0,385417
648;64886,904880;-29692,986608;9640,300206;35193,918272;47,000000;-85,476181;-1,000000;0,312500;0,583333;0,197917;0,333333
649;59266,272889;-11097,116722;35024,326599;48169,156167;29,000000;-52,584748;37,000000;0,468750;0,531250;0,260417;0,270833
